31612.1016577 0.0445297574899 0.0467277236827 0.0423558856219
31748.0826359 0.0412225179225 0.0432521649539 0.0391120114643
31884.063614 0.0380096815478 0.0398695150889 0.0358681373067
32020.0445921 0.0348896754099 0.0365734017394 0.0329471280663
32156.0255703 0.0318933061371 0.0333880340406 0.0300543565553
32292.0065484 0.0290155320515 0.0303576333197 0.0271615850443
32427.9875266 0.0262752648202 0.0274705379181 0.0245872359715
32563.9685047 0.0236855937702 0.0247898974708 0.0221551574503
32699.9494828 0.0212265244343 0.0222907487638 0.019723078929
32835.930461 0.0189083753366 0.0199419590168 0.0175153689141
32971.9114391 0.0167549647202 0.0177607606877 0.0155605253212
33107.8924173 0.0164547196255 0.0175803962115 0.0152139717077
33243.8733954 0.016228563354 0.0174042189981 0.0149232805859
33379.8543735 0.0160549750449 0.0172330462902 0.014715026842
33515.8353517 0.0159213395104 0.0170660368264 0.0145202089619
33651.8163298 0.0158026743177 0.0169039114914 0.0143336354409
33787.797308 0.0156994572427 0.0167454469621 0.0141668562979
33923.7782861 0.0156005386106 0.0165907953875 0.0140135044475
34059.7592642 0.0155062814182 0.0164412930446 0.0138727046559
34195.7402424 0.0154157630786 0.0162956206297 0.0137392154231
