0 1.0
1 0.896603478846
2 0.740796087515
3 0.586123058074
4 0.472969568583
5 0.392275776816
6 0.328463903933
7 0.282697817694
8 0.239984785486
9 0.193291481485
10 0.124568221863
11 0.0437391900306
12 -0.023833340297
13 -0.074131531449
14 -0.105624004189
15 -0.108334806441
16 -0.0835612087446
17 -0.052476216986
18 -0.0374812478059
19 -0.0353866196043
20 -0.0406097526487
21 -0.0482611396722
22 -0.0496276196316
23 -0.0393036329882
24 -0.0324119345064
25 -0.0335185389638
26 -0.0493563707193
27 -0.0680293509784
28 -0.081809141932
29 -0.0832670605012
30 -0.0794878413896
31 -0.0765738457135
32 -0.0949502793883
33 -0.121737370545
34 -0.146823161643
35 -0.161065566056
36 -0.16555910268
37 -0.159189736528
38 -0.130972655352
39 -0.0798460374272
40 -0.0241454769156
41 0.0246755999513
42 0.0455383489585
43 0.0422689364657
44 0.0323374462002
45 0.0287838792698
46 0.0335468255682
47 0.0444417326885
48 0.0688217742308
49 0.084040863156
50 0.0910210514646
51 0.0826712725529
52 0.0564936613587
53 0.0348481572551
54 0.0207169340933
55 0.0198569406947
56 0.0149450614456
57 0.00615790937146
58 0.00703878291393
59 0.0124479199682
60 0.0156717623391
61 0.0123518529738
62 0.0121181256197
63 0.00909327351666
64 0.0203639699588
65 0.0311213234013
66 0.051224616968
67 0.0678293119776
68 0.0747961591167
69 0.0692568376276
70 0.0630763821724
71 0.0658449474777
72 0.0714685294899
73 0.0680424091902
74 0.0479452591101
75 0.0265307143938
76 0.0092458654515
77 -0.0191922682981
78 -0.0556149369491
79 -0.0857218218536
80 -0.107860125354
81 -0.117039069808
82 -0.130022561189
83 -0.153672873925
84 -0.169268810082
85 -0.180807027418
86 -0.183360996613
87 -0.187121546338
88 -0.19091144869
89 -0.19201983517
90 -0.189901811112
91 -0.17984119517
92 -0.181394849236
93 -0.178569779483
94 -0.177071910107
95 -0.16254552588
96 -0.145558995817
97 -0.137864174918
98 -0.142773506746
99 -0.153475127897
