2958.84878577 0.10852088266 0.105266545944 0.107216744227
2991.69400753 0.100510333401 0.0971088213617 0.0993441654548
3024.53922928 0.0927502678228 0.0892996873817 0.0914715866826
3057.38445104 0.0853389994485 0.0818493127178 0.0843371859446
3090.2296728 0.078305008793 0.0747432358465 0.0772897245516
3123.07489456 0.071436368684 0.0679944761265 0.0705449043603
3155.92011631 0.0649140940499 0.0616270300947 0.0642036875037
3188.76533807 0.0586827731821 0.0556110583906 0.0578624706472
3221.61055983 0.0527824044787 0.049933235476 0.0522750176936
3254.45578159 0.047213924061 0.0446886499897 0.0466929887405
3287.30100334 0.0418730438998 0.0397628637207 0.0414376803668
3320.1462251 0.0414159399066 0.0394734559514 0.0408863894239
3352.99144686 0.0409815248292 0.0391914075621 0.0404638817329
3385.83666862 0.0405471097518 0.0389203980128 0.0400973672959
3418.68189037 0.0401453325681 0.0386552127953 0.0397954978628
3451.52711213 0.0397645070486 0.0383950486446 0.0395200677607
3484.37233389 0.03939692506 0.0381395171615 0.0392523050207
3517.21755565 0.0390449240042 0.0378917991705 0.03900001573
3550.0627774 0.03871075856 0.0376463413428 0.0387566316321
3582.90799916 0.0383765931159 0.0374035446831 0.0385190154102
